Time,CH A,
6.45323E-5,-5.586E-2,
6.47824E-5,6.414E-2,
6.50325E-5,-9.586E-2,
6.52826E-5,6.414E-2,
6.55328E-5,-5.586E-2,
6.57829E-5,6.414E-2,
6.6033E-5,-5.586E-2,
6.62831E-5,6.414E-2,
6.65333E-5,-5.586E-2,
6.67834E-5,6.414E-2,
6.70335E-5,-5.586E-2,
6.72836E-5,6.414E-2,
6.75338E-5,-5.586E-2,
6.77839E-5,6.414E-2,
6.8034E-5,-5.586E-2,
6.82841E-5,6.414E-2,
6.85343E-5,-5.586E-2,
6.87844E-5,6.414E-2,
6.90345E-5,-5.586E-2,
6.92846E-5,1.0414E-1,
6.95348E-5,-5.586E-2,
6.97849E-5,6.414E-2,
7.0035E-5,-5.586E-2,
7.02851E-5,6.414E-2,
7.05353E-5,-5.586E-2,
7.07854E-5,6.414E-2,
7.10355E-5,-5.586E-2,
7.12856E-5,6.414E-2,
7.15358E-5,-5.586E-2,
7.17859E-5,6.414E-2,
7.2036E-5,-5.586E-2,
7.22861E-5,6.414E-2,
7.25363E-5,-1.586E-2,
7.27864E-5,6.414E-2,
7.30365E-5,-1.586E-2,
7.32866E-5,1.0414E-1,
7.35368E-5,-5.586E-2,
7.37869E-5,1.0414E-1,
7.4037E-5,-1.586E-2,
7.42871E-5,1.0414E-1,
7.45373E-5,-5.586E-2,
7.47874E-5,6.414E-2,
7.50375E-5,-1.586E-2,
7.52876E-5,1.0414E-1,
7.55378E-5,-5.586E-2,
7.57879E-5,1.0414E-1,
7.6038E-5,-5.586E-2,
7.62881E-5,1.0414E-1,
7.65383E-5,-1.586E-2,
7.67884E-5,1.0414E-1,
7.70385E-5,-5.586E-2,
7.72886E-5,1.0414E-1,
7.75388E-5,-5.586E-2,
7.77889E-5,1.0414E-1,
7.8039E-5,-5.586E-2,
7.82891E-5,6.414E-2,
7.85393E-5,-5.586E-2,
7.87894E-5,6.414E-2,
7.90395E-5,-1.586E-2,
7.92896E-5,1.0414E-1,
7.95398E-5,-1.586E-2,
7.97899E-5,1.0414E-1,
8.004E-5,-1.586E-2,
8.02901E-5,6.414E-2,
8.05403E-5,-5.586E-2,
8.07904E-5,1.0414E-1,
8.10405E-5,-1.586E-2,
8.12906E-5,1.0414E-1,
8.15408E-5,-1.586E-2,
8.17909E-5,1.0414E-1,
8.2041E-5,-5.586E-2,
8.22911E-5,1.0414E-1,
8.25413E-5,-5.586E-2,
8.27914E-5,1.0414E-1,
8.30415E-5,-5.586E-2,
8.32916E-5,1.0414E-1,
8.35418E-5,-1.586E-2,
8.37919E-5,1.0414E-1,
8.4042E-5,-1.586E-2,
8.42921E-5,6.414E-2,
8.45423E-5,-5.586E-2,
8.47924E-5,1.0414E-1,
8.50425E-5,-5.586E-2,
8.52926E-5,6.414E-2,
8.55428E-5,-1.586E-2,
8.57929E-5,1.0414E-1,
8.6043E-5,-5.586E-2,
8.62931E-5,1.0414E-1,
8.65433E-5,-5.586E-2,
8.67934E-5,6.414E-2,
8.70435E-5,-5.586E-2,
8.72936E-5,1.0414E-1,
8.75438E-5,-5.586E-2,
8.77939E-5,6.414E-2,
8.8044E-5,-5.586E-2,
8.82941E-5,1.0414E-1,
8.85443E-5,-5.586E-2,
8.87944E-5,1.0414E-1,
8.90445E-5,-1.586E-2,
8.92946E-5,1.0414E-1,
8.95448E-5,-1.586E-2,
8.97949E-5,1.0414E-1,
9.0045E-5,-1.586E-2,
9.02951E-5,1.0414E-1,
9.05453E-5,-1.586E-2,
9.07954E-5,1.4414E-1,
9.10455E-5,-1.586E-2,
9.12956E-5,1.0414E-1,
9.15458E-5,-1.586E-2,
9.17959E-5,1.0414E-1,
9.2046E-5,-1.586E-2,
9.22961E-5,1.4414E-1,
9.25463E-5,-1.586E-2,
9.27964E-5,1.4414E-1,
9.30465E-5,2.414E-2,
9.32966E-5,1.4414E-1,
9.35468E-5,2.414E-2,
9.37969E-5,1.4414E-1,
9.4047E-5,2.414E-2,
9.42971E-5,1.8414E-1,
9.45473E-5,2.414E-2,
9.47974E-5,1.8414E-1,
9.50475E-5,6.414E-2,
9.52976E-5,1.8414E-1,
9.55478E-5,6.414E-2,
9.57979E-5,2.2414E-1,
9.6048E-5,6.414E-2,
9.62981E-5,2.2414E-1,
9.65483E-5,1.0414E-1,
9.67984E-5,2.2414E-1,
9.70485E-5,1.0414E-1,
9.72986E-5,2.6414E-1,
9.75488E-5,1.4414E-1,
9.77989E-5,2.6414E-1,
9.8049E-5,1.8414E-1,
9.82991E-5,3.0414E-1,
9.85493E-5,1.8414E-1,
9.87994E-5,3.4414E-1,
9.90495E-5,2.2414E-1,
9.92996E-5,3.4414E-1,
9.95498E-5,2.2414E-1,
9.97999E-5,3.8414E-1,
1.0005E-4,2.6414E-1,
1.003E-4,4.2414E-1,
1.0055E-4,3.0414E-1,
1.008E-4,4.6414E-1,
1.01051E-4,3.4414E-1,
1.01301E-4,4.6414E-1,
1.01551E-4,3.8414E-1,
1.01801E-4,5.0414E-1,
1.02051E-4,3.8414E-1,
1.02301E-4,5.4414E-1,
1.02551E-4,4.2414E-1,
1.02801E-4,6.2414E-1,
1.03052E-4,4.6414E-1,
1.03302E-4,6.2414E-1,
1.03552E-4,5.0414E-1,
1.03802E-4,6.6414E-1,
1.04052E-4,5.8414E-1,
1.04302E-4,7.0414E-1,
1.04552E-4,6.2414E-1,
1.04802E-4,7.4414E-1,
1.05053E-4,6.6414E-1,
1.05303E-4,7.8414E-1,
1.05553E-4,7.0414E-1,
1.05803E-4,8.2414E-1,
1.06053E-4,7.0414E-1,
1.06303E-4,8.6414E-1,
1.06553E-4,7.4414E-1,
1.06803E-4,8.6414E-1,
1.07054E-4,7.8414E-1,
1.07304E-4,9.0414E-1,
1.07554E-4,8.2414E-1,
1.07804E-4,9.4414E-1,
1.08054E-4,8.6414E-1,
1.08304E-4,9.8414E-1,
