Time,CH A,
8.08404E-4,-3.173E-3,
8.09405E-4,1.2827E-2,
8.10405E-4,-3.173E-3,
8.11406E-4,2.0827E-2,
8.12406E-4,-3.173E-3,
8.13407E-4,2.0827E-2,
8.14407E-4,-3.173E-3,
8.15408E-4,2.8827E-2,
8.16408E-4,4.827E-3,
8.17409E-4,2.0827E-2,
8.18409E-4,-3.173E-3,
8.1941E-4,2.0827E-2,
8.2041E-4,-3.173E-3,
8.21411E-4,2.0827E-2,
8.22411E-4,-3.173E-3,
8.23412E-4,1.2827E-2,
8.24412E-4,-3.173E-3,
8.25413E-4,2.0827E-2,
8.26413E-4,-3.173E-3,
8.27414E-4,2.0827E-2,
8.28414E-4,-3.173E-3,
8.29415E-4,2.0827E-2,
8.30415E-4,-3.173E-3,
8.31416E-4,2.0827E-2,
8.32416E-4,-3.173E-3,
8.33417E-4,2.0827E-2,
8.34417E-4,-3.173E-3,
8.35418E-4,2.0827E-2,
8.36418E-4,4.827E-3,
8.37419E-4,2.0827E-2,
8.38419E-4,-3.173E-3,
8.3942E-4,2.0827E-2,
8.4042E-4,4.827E-3,
8.41421E-4,2.0827E-2,
8.42421E-4,-3.173E-3,
8.43422E-4,2.0827E-2,
8.44422E-4,-3.173E-3,
8.45423E-4,2.0827E-2,
8.46423E-4,-3.173E-3,
8.47424E-4,2.0827E-2,
8.48424E-4,4.827E-3,
8.49425E-4,2.0827E-2,
8.50425E-4,4.827E-3,
8.51426E-4,2.0827E-2,
8.52426E-4,4.827E-3,
8.53427E-4,2.0827E-2,
8.54427E-4,4.827E-3,
8.55428E-4,2.0827E-2,
8.56428E-4,4.827E-3,
8.57429E-4,2.8827E-2,
8.58429E-4,4.827E-3,
8.5943E-4,2.8827E-2,
8.6043E-4,4.827E-3,
8.61431E-4,2.0827E-2,
8.62431E-4,-3.173E-3,
8.63432E-4,2.8827E-2,
8.64432E-4,4.827E-3,
8.65433E-4,2.0827E-2,
8.66433E-4,4.827E-3,
8.67434E-4,2.8827E-2,
8.68434E-4,4.827E-3,
8.69435E-4,2.8827E-2,
8.70435E-4,1.2827E-2,
8.71436E-4,3.6827E-2,
8.72436E-4,1.2827E-2,
8.73437E-4,4.4827E-2,
8.74437E-4,2.8827E-2,
8.75438E-4,6.8827E-2,
8.76438E-4,5.2827E-2,
8.77439E-4,1.08827E-1,
8.78439E-4,1.00827E-1,
8.7944E-4,1.56827E-1,
8.8044E-4,1.48827E-1,
8.81441E-4,2.04827E-1,
8.82441E-4,1.96827E-1,
8.83442E-4,2.60827E-1,
8.84442E-4,2.44827E-1,
8.85443E-4,2.92827E-1,
8.86443E-4,2.76827E-1,
8.87444E-4,3.00827E-1,
8.88444E-4,2.68827E-1,
8.89445E-4,3.00827E-1,
8.90445E-4,2.36827E-1,
8.91446E-4,2.84827E-1,
8.92446E-4,2.04827E-1,
8.93447E-4,2.52827E-1,
8.94447E-4,1.80827E-1,
8.95448E-4,2.20827E-1,
8.96448E-4,1.72827E-1,
8.97449E-4,1.96827E-1,
8.98449E-4,1.72827E-1,
8.9945E-4,1.96827E-1,
9.0045E-4,1.80827E-1,
9.01451E-4,2.12827E-1,
9.02451E-4,1.96827E-1,
9.03452E-4,2.44827E-1,
9.04452E-4,2.36827E-1,
9.05453E-4,2.92827E-1,
9.06453E-4,2.76827E-1,
9.07454E-4,3.32827E-1,
9.08454E-4,3.16827E-1,
9.09455E-4,3.64827E-1,
9.10455E-4,3.48827E-1,
9.11456E-4,3.80827E-1,
9.12456E-4,3.56827E-1,
9.13457E-4,3.80827E-1,
9.14457E-4,3.48827E-1,
9.15458E-4,3.72827E-1,
9.16458E-4,3.24827E-1,
9.17459E-4,3.64827E-1,
9.18459E-4,3.08827E-1,
9.1946E-4,3.48827E-1,
9.2046E-4,2.92827E-1,
9.21461E-4,3.24827E-1,
9.22461E-4,2.84827E-1,
9.23462E-4,3.08827E-1,
9.24462E-4,2.92827E-1,
9.25463E-4,3.16827E-1,
9.26463E-4,2.92827E-1,
9.27464E-4,3.16827E-1,
9.28464E-4,3.00827E-1,
9.29465E-4,3.24827E-1,
9.30465E-4,3.16827E-1,
9.31466E-4,3.48827E-1,
9.32466E-4,3.32827E-1,
9.33467E-4,3.80827E-1,
9.34467E-4,3.64827E-1,
9.35468E-4,4.04827E-1,
9.36468E-4,3.96827E-1,
9.37469E-4,4.92827E-1,
9.38469E-4,4.84827E-1,
9.3947E-4,7.00827E-1,
9.4047E-4,6.92827E-1,
9.41471E-4,1.10883E+0,
9.42471E-4,1.10083E+0,
9.43472E-4,1.65283E+0,
9.44472E-4,1.65283E+0,
9.45473E-4,1.65283E+0,
9.46473E-4,1.65283E+0,
9.47474E-4,1.65283E+0,
9.48474E-4,1.65283E+0,
9.49475E-4,1.65283E+0,
9.50475E-4,1.65283E+0,
9.51476E-4,1.65283E+0,
9.52476E-4,1.65283E+0,
9.53477E-4,1.65283E+0,
9.54477E-4,1.65283E+0,
9.55478E-4,1.65283E+0,
9.56478E-4,1.65283E+0,
9.57479E-4,1.65283E+0,
9.58479E-4,1.65283E+0,
9.5948E-4,1.65283E+0,
9.6048E-4,1.65283E+0,
9.61481E-4,1.65283E+0,
9.62481E-4,1.65283E+0,
9.63482E-4,1.65283E+0,
9.64482E-4,1.65283E+0,
9.65483E-4,1.65283E+0,
9.66483E-4,1.65283E+0,
9.67484E-4,1.65283E+0,
9.68484E-4,1.65283E+0,
9.69485E-4,1.65283E+0,
9.70485E-4,1.65283E+0,
9.71486E-4,1.65283E+0,
9.72486E-4,1.65283E+0,
9.73487E-4,1.65283E+0,
9.74487E-4,1.65283E+0,
9.75488E-4,1.65283E+0,
9.76488E-4,1.65283E+0,
9.77489E-4,1.65283E+0,
9.78489E-4,1.65283E+0,
9.7949E-4,1.65283E+0,
9.8049E-4,1.65283E+0,
9.81491E-4,1.65283E+0,
9.82491E-4,1.65283E+0,
9.83492E-4,1.65283E+0,
9.84492E-4,1.65283E+0,
9.85493E-4,1.65283E+0,
9.86493E-4,1.65283E+0,
9.87494E-4,1.65283E+0,
9.88494E-4,1.65283E+0,
9.89495E-4,1.65283E+0,
9.90495E-4,1.65283E+0,
9.91496E-4,1.65283E+0,
9.92496E-4,1.65283E+0,
9.93497E-4,1.65283E+0,
9.94497E-4,1.65283E+0,
9.95498E-4,1.65283E+0,
9.96498E-4,1.65283E+0,
9.97499E-4,1.65283E+0,
9.98499E-4,6.20827E-1,
9.995E-4,1.65283E+0,
1.0005E-3,4.68827E-1,
1.0015E-3,6.36827E-1,
1.0025E-3,4.92827E-1,
1.0035E-3,6.04827E-1,
1.0045E-3,5.88827E-1,
1.0055E-3,6.20827E-1,
1.0065E-3,5.56827E-1,
1.0075E-3,6.12827E-1,
1.0085E-3,4.92827E-1,
1.0095E-3,5.72827E-1,
1.01051E-3,4.44827E-1,
1.01151E-3,5.08827E-1,
1.01251E-3,3.96827E-1,
1.01351E-3,4.52827E-1,
1.01451E-3,3.64827E-1,
1.01551E-3,4.12827E-1,
1.01651E-3,3.40827E-1,
1.01751E-3,3.80827E-1,
1.01851E-3,3.24827E-1,
1.01951E-3,3.56827E-1,
1.02051E-3,3.08827E-1,
1.02151E-3,3.40827E-1,
1.02251E-3,3.00827E-1,
1.02351E-3,3.24827E-1,
1.02451E-3,2.92827E-1,
1.02551E-3,3.16827E-1,
1.02651E-3,2.76827E-1,
1.02751E-3,3.08827E-1,
1.02851E-3,2.68827E-1,
1.02951E-3,3.00827E-1,
1.03052E-3,2.60827E-1,
1.03152E-3,2.84827E-1,
1.03252E-3,2.52827E-1,
1.03352E-3,2.84827E-1,
1.03452E-3,2.36827E-1,
1.03552E-3,2.68827E-1,
1.03652E-3,2.28827E-1,
1.03752E-3,2.60827E-1,
1.03852E-3,2.12827E-1,
1.03952E-3,2.44827E-1,
1.04052E-3,2.12827E-1,
1.04152E-3,2.28827E-1,
1.04252E-3,2.12827E-1,
1.04352E-3,2.36827E-1,
1.04452E-3,2.20827E-1,
1.04552E-3,2.52827E-1,
1.04652E-3,2.36827E-1,
1.04752E-3,2.68827E-1,
1.04852E-3,2.60827E-1,
1.04952E-3,3.08827E-1,
1.05053E-3,2.92827E-1,
1.05153E-3,3.48827E-1,
1.05253E-3,3.32827E-1,
1.05353E-3,3.96827E-1,
1.05453E-3,3.80827E-1,
1.05553E-3,4.44827E-1,
1.05653E-3,4.28827E-1,
1.05753E-3,4.84827E-1,
1.05853E-3,4.68827E-1,
1.05953E-3,5.16827E-1,
1.06053E-3,5.00827E-1,
1.06153E-3,5.32827E-1,
1.06253E-3,5.16827E-1,
1.06353E-3,5.32827E-1,
1.06453E-3,5.00827E-1,
1.06553E-3,5.32827E-1,
1.06653E-3,4.68827E-1,
1.06753E-3,5.08827E-1,
1.06853E-3,4.20827E-1,
1.06953E-3,4.76827E-1,
1.07054E-3,3.72827E-1,
1.07154E-3,4.36827E-1,
1.07254E-3,3.24827E-1,
1.07354E-3,3.88827E-1,
1.07454E-3,2.76827E-1,
1.07554E-3,3.40827E-1,
1.07654E-3,2.52827E-1,
1.07754E-3,3.00827E-1,
1.07854E-3,2.20827E-1,
1.07954E-3,2.60827E-1,
1.08054E-3,1.96827E-1,
1.08154E-3,2.28827E-1,
1.08254E-3,1.80827E-1,
1.08354E-3,2.12827E-1,
1.08454E-3,1.72827E-1,
1.08554E-3,2.04827E-1,
1.08654E-3,1.64827E-1,
1.08754E-3,1.88827E-1,
1.08854E-3,1.48827E-1,
1.08954E-3,1.72827E-1,
1.09055E-3,1.48827E-1,
1.09155E-3,1.72827E-1,
1.09255E-3,1.40827E-1,
1.09355E-3,1.64827E-1,
1.09455E-3,1.40827E-1,
1.09555E-3,1.64827E-1,
1.09655E-3,1.40827E-1,
1.09755E-3,1.64827E-1,
1.09855E-3,1.40827E-1,
1.09955E-3,1.56827E-1,
1.10055E-3,1.40827E-1,
1.10155E-3,1.56827E-1,
1.10255E-3,1.40827E-1,
1.10355E-3,1.64827E-1,
1.10455E-3,1.40827E-1,
1.10555E-3,1.64827E-1,
1.10655E-3,1.40827E-1,
1.10755E-3,1.64827E-1,
1.10855E-3,1.40827E-1,
1.10955E-3,1.64827E-1,
1.11056E-3,1.40827E-1,
1.11156E-3,1.56827E-1,
1.11256E-3,1.32827E-1,
1.11356E-3,1.56827E-1,
1.11456E-3,1.32827E-1,
1.11556E-3,1.56827E-1,
1.11656E-3,1.32827E-1,
1.11756E-3,1.56827E-1,
1.11856E-3,1.32827E-1,
1.11956E-3,1.56827E-1,
1.12056E-3,1.32827E-1,
1.12156E-3,1.56827E-1,
1.12256E-3,1.32827E-1,
1.12356E-3,1.56827E-1,
1.12456E-3,1.32827E-1,
1.12556E-3,1.56827E-1,
1.12656E-3,1.32827E-1,
1.12756E-3,1.56827E-1,
1.12856E-3,1.32827E-1,
1.12956E-3,1.56827E-1,
1.13057E-3,1.32827E-1,
1.13157E-3,1.48827E-1,
1.13257E-3,1.32827E-1,
1.13357E-3,1.48827E-1,
1.13457E-3,1.24827E-1,
1.13557E-3,1.48827E-1,
1.13657E-3,1.24827E-1,
1.13757E-3,1.48827E-1,
1.13857E-3,1.24827E-1,
1.13957E-3,1.48827E-1,
1.14057E-3,1.24827E-1,
1.14157E-3,1.48827E-1,
1.14257E-3,1.24827E-1,
1.14357E-3,1.48827E-1,
1.14457E-3,1.24827E-1,
1.14557E-3,1.48827E-1,
1.14657E-3,1.32827E-1,
1.14757E-3,1.48827E-1,
1.14857E-3,1.32827E-1,
1.14957E-3,1.56827E-1,
1.15058E-3,1.32827E-1,
1.15158E-3,1.48827E-1,
1.15258E-3,1.24827E-1,
1.15358E-3,1.48827E-1,
1.15458E-3,1.24827E-1,
1.15558E-3,1.40827E-1,
1.15658E-3,1.24827E-1,
1.15758E-3,1.40827E-1,
1.15858E-3,1.24827E-1,
1.15958E-3,1.40827E-1,
1.16058E-3,1.24827E-1,
1.16158E-3,1.48827E-1,
1.16258E-3,1.24827E-1,
1.16358E-3,1.40827E-1,
1.16458E-3,1.24827E-1,
1.16558E-3,1.48827E-1,
1.16658E-3,1.24827E-1,
1.16758E-3,1.48827E-1,
1.16858E-3,1.24827E-1,
1.16958E-3,1.48827E-1,
1.17059E-3,1.24827E-1,
1.17159E-3,1.48827E-1,
1.17259E-3,1.24827E-1,
1.17359E-3,1.40827E-1,
1.17459E-3,1.24827E-1,
1.17559E-3,1.40827E-1,
1.17659E-3,1.24827E-1,
1.17759E-3,1.40827E-1,
1.17859E-3,1.24827E-1,
1.17959E-3,1.40827E-1,
1.18059E-3,1.24827E-1,
1.18159E-3,1.40827E-1,
1.18259E-3,1.16827E-1,
1.18359E-3,1.40827E-1,
1.18459E-3,1.24827E-1,
1.18559E-3,1.40827E-1,
1.18659E-3,1.24827E-1,
1.18759E-3,1.48827E-1,
1.18859E-3,1.24827E-1,
1.18959E-3,1.48827E-1,
1.1906E-3,1.24827E-1,
1.1916E-3,1.40827E-1,
1.1926E-3,1.24827E-1,
1.1936E-3,1.40827E-1,
1.1946E-3,1.24827E-1,
1.1956E-3,1.40827E-1,
1.1966E-3,1.16827E-1,
1.1976E-3,1.40827E-1,
1.1986E-3,1.16827E-1,
1.1996E-3,1.32827E-1,
1.2006E-3,1.16827E-1,
1.2016E-3,1.40827E-1,
1.2026E-3,1.16827E-1,
1.2036E-3,1.40827E-1,
1.2046E-3,1.16827E-1,
1.2056E-3,1.40827E-1,
1.2066E-3,1.24827E-1,
1.2076E-3,1.40827E-1,
1.2086E-3,1.24827E-1,
1.2096E-3,1.40827E-1,
1.21061E-3,1.16827E-1,
1.21161E-3,1.40827E-1,
1.21261E-3,1.16827E-1,
1.21361E-3,1.32827E-1,
1.21461E-3,1.16827E-1,
1.21561E-3,1.40827E-1,
1.21661E-3,1.16827E-1,
1.21761E-3,1.32827E-1,
1.21861E-3,1.16827E-1,
1.21961E-3,1.32827E-1,
1.22061E-3,1.16827E-1,
1.22161E-3,1.40827E-1,
1.22261E-3,1.16827E-1,
1.22361E-3,1.40827E-1,
1.22461E-3,1.16827E-1,
1.22561E-3,1.32827E-1,
1.22661E-3,1.16827E-1,
1.22761E-3,1.32827E-1,
1.22861E-3,1.16827E-1,
1.22961E-3,1.40827E-1,
1.23062E-3,1.16827E-1,
1.23162E-3,1.40827E-1,
1.23262E-3,1.16827E-1,
1.23362E-3,1.40827E-1,
1.23462E-3,1.16827E-1,
1.23562E-3,1.40827E-1,
1.23662E-3,1.08827E-1,
1.23762E-3,1.32827E-1,
1.23862E-3,1.08827E-1,
1.23962E-3,1.32827E-1,
1.24062E-3,1.08827E-1,
1.24162E-3,1.32827E-1,
1.24262E-3,1.08827E-1,
1.24362E-3,1.32827E-1,
1.24462E-3,1.16827E-1,
1.24562E-3,1.32827E-1,
1.24662E-3,1.16827E-1,
1.24762E-3,1.32827E-1,
1.24862E-3,1.16827E-1,
1.24962E-3,1.40827E-1,
1.25063E-3,1.16827E-1,
1.25163E-3,1.40827E-1,
1.25263E-3,1.16827E-1,
1.25363E-3,1.32827E-1,
1.25463E-3,1.08827E-1,
1.25563E-3,1.32827E-1,
1.25663E-3,1.08827E-1,
1.25763E-3,1.32827E-1,
1.25863E-3,1.08827E-1,
1.25963E-3,1.32827E-1,
1.26063E-3,1.08827E-1,
1.26163E-3,1.32827E-1,
1.26263E-3,1.08827E-1,
1.26363E-3,1.32827E-1,
1.26463E-3,1.16827E-1,
1.26563E-3,1.32827E-1,
1.26663E-3,1.08827E-1,
1.26763E-3,1.32827E-1,
1.26863E-3,1.08827E-1,
1.26963E-3,1.32827E-1,
1.27064E-3,1.16827E-1,
1.27164E-3,1.40827E-1,
1.27264E-3,1.16827E-1,
1.27364E-3,1.32827E-1,
1.27464E-3,1.16827E-1,
1.27564E-3,1.32827E-1,
1.27664E-3,1.08827E-1,
1.27764E-3,1.32827E-1,
1.27864E-3,1.08827E-1,
1.27964E-3,1.24827E-1,
1.28064E-3,1.00827E-1,
1.28164E-3,1.24827E-1,
1.28264E-3,1.08827E-1,
1.28364E-3,1.24827E-1,
1.28464E-3,1.00827E-1,
1.28564E-3,1.24827E-1,
1.28664E-3,1.08827E-1,
1.28764E-3,1.32827E-1,
1.28864E-3,1.08827E-1,
1.28964E-3,1.32827E-1,
1.29065E-3,1.08827E-1,
1.29165E-3,1.32827E-1,
1.29265E-3,1.08827E-1,
1.29365E-3,1.32827E-1,
1.29465E-3,1.08827E-1,
1.29565E-3,1.24827E-1,
1.29665E-3,1.08827E-1,
1.29765E-3,1.24827E-1,
1.29865E-3,1.00827E-1,
1.29965E-3,1.24827E-1,
1.30065E-3,1.00827E-1,
1.30165E-3,1.24827E-1,
1.30265E-3,1.00827E-1,
1.30365E-3,1.24827E-1,
1.30465E-3,1.00827E-1,
1.30565E-3,1.24827E-1,
1.30665E-3,1.08827E-1,
1.30765E-3,1.32827E-1,
1.30865E-3,1.08827E-1,
1.30965E-3,1.32827E-1,
1.31066E-3,1.08827E-1,
1.31166E-3,1.24827E-1,
1.31266E-3,1.08827E-1,
1.31366E-3,1.32827E-1,
1.31466E-3,1.08827E-1,
1.31566E-3,1.32827E-1,
1.31666E-3,1.00827E-1,
1.31766E-3,1.24827E-1,
1.31866E-3,1.00827E-1,
1.31966E-3,1.24827E-1,
1.32066E-3,1.00827E-1,
1.32166E-3,1.24827E-1,
1.32266E-3,1.00827E-1,
1.32366E-3,1.24827E-1,
1.32466E-3,1.00827E-1,
1.32566E-3,1.24827E-1,
1.32666E-3,1.00827E-1,
1.32766E-3,1.24827E-1,
1.32866E-3,1.08827E-1,
1.32966E-3,1.24827E-1,
1.33067E-3,1.00827E-1,
1.33167E-3,1.24827E-1,
1.33267E-3,1.08827E-1,
1.33367E-3,1.32827E-1,
1.33467E-3,1.08827E-1,
1.33567E-3,1.32827E-1,
1.33667E-3,1.08827E-1,
1.33767E-3,1.24827E-1,
1.33867E-3,1.08827E-1,
1.33967E-3,1.24827E-1,
1.34067E-3,1.00827E-1,
1.34167E-3,1.24827E-1,
1.34267E-3,1.00827E-1,
1.34367E-3,1.24827E-1,
1.34467E-3,1.00827E-1,
1.34567E-3,1.24827E-1,
1.34667E-3,1.00827E-1,
1.34767E-3,1.24827E-1,
1.34867E-3,1.00827E-1,
1.34967E-3,1.24827E-1,
1.35068E-3,1.00827E-1,
1.35168E-3,1.24827E-1,
1.35268E-3,1.00827E-1,
1.35368E-3,1.24827E-1,
1.35468E-3,1.08827E-1,
1.35568E-3,1.24827E-1,
1.35668E-3,1.00827E-1,
1.35768E-3,1.24827E-1,
1.35868E-3,1.00827E-1,
1.35968E-3,1.24827E-1,
1.36068E-3,1.00827E-1,
1.36168E-3,1.24827E-1,
1.36268E-3,1.00827E-1,
1.36368E-3,1.24827E-1,
1.36468E-3,1.00827E-1,
1.36568E-3,1.24827E-1,
1.36668E-3,1.00827E-1,
1.36768E-3,1.24827E-1,
1.36868E-3,1.00827E-1,
1.36968E-3,1.16827E-1,
1.37069E-3,1.00827E-1,
1.37169E-3,1.24827E-1,
1.37269E-3,1.00827E-1,
1.37369E-3,1.24827E-1,
1.37469E-3,1.08827E-1,
1.37569E-3,1.24827E-1,
1.37669E-3,1.00827E-1,
1.37769E-3,1.24827E-1,
1.37869E-3,1.00827E-1,
1.37969E-3,1.24827E-1,
1.38069E-3,1.00827E-1,
1.38169E-3,1.24827E-1,
1.38269E-3,9.2827E-2,
1.38369E-3,1.24827E-1,
1.38469E-3,9.2827E-2,
1.38569E-3,1.16827E-1,
1.38669E-3,9.2827E-2,
1.38769E-3,1.24827E-1,
1.38869E-3,1.00827E-1,
1.38969E-3,1.24827E-1,
1.3907E-3,1.00827E-1,
1.3917E-3,1.24827E-1,
1.3927E-3,1.00827E-1,
1.3937E-3,1.24827E-1,
1.3947E-3,1.08827E-1,
1.3957E-3,1.24827E-1,
1.3967E-3,1.00827E-1,
1.3977E-3,1.24827E-1,
1.3987E-3,1.00827E-1,
1.3997E-3,1.24827E-1,
1.4007E-3,9.2827E-2,
1.4017E-3,1.24827E-1,
1.4027E-3,9.2827E-2,
1.4037E-3,1.16827E-1,
1.4047E-3,9.2827E-2,
1.4057E-3,1.24827E-1,
1.4067E-3,9.2827E-2,
1.4077E-3,1.16827E-1,
1.4087E-3,9.2827E-2,
1.4097E-3,1.16827E-1,
1.41071E-3,1.00827E-1,
1.41171E-3,1.24827E-1,
1.41271E-3,9.2827E-2,
1.41371E-3,1.16827E-1,
1.41471E-3,1.00827E-1,
1.41571E-3,1.16827E-1,
1.41671E-3,1.00827E-1,
1.41771E-3,1.24827E-1,
1.41871E-3,1.00827E-1,
1.41971E-3,1.16827E-1,
1.42071E-3,1.00827E-1,
1.42171E-3,1.16827E-1,
1.42271E-3,9.2827E-2,
1.42371E-3,1.16827E-1,
1.42471E-3,9.2827E-2,
1.42571E-3,1.16827E-1,
1.42671E-3,9.2827E-2,
1.42771E-3,1.16827E-1,
1.42871E-3,9.2827E-2,
1.42971E-3,1.16827E-1,
1.43072E-3,9.2827E-2,
1.43172E-3,1.16827E-1,
1.43272E-3,9.2827E-2,
1.43372E-3,1.16827E-1,
1.43472E-3,9.2827E-2,
1.43572E-3,1.16827E-1,
1.43672E-3,1.00827E-1,
1.43772E-3,1.24827E-1,
1.43872E-3,1.00827E-1,
1.43972E-3,1.16827E-1,
1.44072E-3,9.2827E-2,
1.44172E-3,1.16827E-1,
1.44272E-3,9.2827E-2,
1.44372E-3,1.16827E-1,
1.44472E-3,9.2827E-2,
1.44572E-3,1.08827E-1,
1.44672E-3,8.4827E-2,
1.44772E-3,1.08827E-1,
1.44872E-3,9.2827E-2,
1.44972E-3,1.16827E-1,
1.45073E-3,9.2827E-2,
1.45173E-3,1.16827E-1,
1.45273E-3,9.2827E-2,
1.45373E-3,1.16827E-1,
1.45473E-3,9.2827E-2,
1.45573E-3,1.16827E-1,
1.45673E-3,9.2827E-2,
1.45773E-3,1.24827E-1,
1.45873E-3,9.2827E-2,
1.45973E-3,1.16827E-1,
1.46073E-3,9.2827E-2,
1.46173E-3,1.16827E-1,
1.46273E-3,9.2827E-2,
1.46373E-3,1.16827E-1,
1.46473E-3,8.4827E-2,
1.46573E-3,1.08827E-1,
1.46673E-3,8.4827E-2,
1.46773E-3,1.08827E-1,
1.46873E-3,8.4827E-2,
1.46973E-3,1.08827E-1,
1.47074E-3,9.2827E-2,
1.47174E-3,1.16827E-1,
1.47274E-3,9.2827E-2,
1.47374E-3,1.16827E-1,
1.47474E-3,9.2827E-2,
1.47574E-3,1.16827E-1,
1.47674E-3,9.2827E-2,
1.47774E-3,1.16827E-1,
1.47874E-3,1.00827E-1,
1.47974E-3,1.16827E-1,
1.48074E-3,9.2827E-2,
1.48174E-3,1.16827E-1,
1.48274E-3,9.2827E-2,
1.48374E-3,1.16827E-1,
1.48474E-3,8.4827E-2,
1.48574E-3,1.08827E-1,
1.48674E-3,8.4827E-2,
1.48774E-3,1.08827E-1,
1.48874E-3,8.4827E-2,
1.48974E-3,1.08827E-1,
1.49075E-3,8.4827E-2,
1.49175E-3,1.08827E-1,
1.49275E-3,8.4827E-2,
1.49375E-3,1.08827E-1,
1.49475E-3,8.4827E-2,
1.49575E-3,1.16827E-1,
1.49675E-3,9.2827E-2,
1.49775E-3,1.16827E-1,
1.49875E-3,9.2827E-2,
1.49975E-3,1.16827E-1,
1.50075E-3,9.2827E-2,
1.50175E-3,1.16827E-1,
1.50275E-3,8.4827E-2,
1.50375E-3,1.16827E-1,
1.50475E-3,8.4827E-2,
1.50575E-3,1.08827E-1,
1.50675E-3,8.4827E-2,
1.50775E-3,1.08827E-1,
1.50875E-3,8.4827E-2,
1.50975E-3,1.08827E-1,
1.51076E-3,8.4827E-2,
1.51176E-3,1.08827E-1,
1.51276E-3,9.2827E-2,
1.51376E-3,1.08827E-1,
1.51476E-3,9.2827E-2,
1.51576E-3,1.08827E-1,
1.51676E-3,8.4827E-2,
1.51776E-3,1.08827E-1,
1.51876E-3,9.2827E-2,
1.51976E-3,1.16827E-1,
1.52076E-3,9.2827E-2,
1.52176E-3,1.16827E-1,
1.52276E-3,9.2827E-2,
1.52376E-3,1.16827E-1,
1.52476E-3,8.4827E-2,
1.52576E-3,1.08827E-1,
1.52676E-3,8.4827E-2,
1.52776E-3,1.08827E-1,
1.52876E-3,7.6827E-2,
1.52976E-3,1.08827E-1,
1.53077E-3,8.4827E-2,
1.53177E-3,1.08827E-1,
1.53277E-3,8.4827E-2,
1.53377E-3,1.08827E-1,
1.53477E-3,8.4827E-2,
1.53577E-3,1.08827E-1,
1.53677E-3,8.4827E-2,
1.53777E-3,1.08827E-1,
1.53877E-3,8.4827E-2,
1.53977E-3,1.08827E-1,
1.54077E-3,8.4827E-2,
1.54177E-3,1.08827E-1,
1.54277E-3,9.2827E-2,
1.54377E-3,1.16827E-1,
1.54477E-3,8.4827E-2,
1.54577E-3,1.08827E-1,
1.54677E-3,7.6827E-2,
1.54777E-3,1.08827E-1,
1.54877E-3,8.4827E-2,
1.54977E-3,1.08827E-1,
1.55078E-3,8.4827E-2,
1.55178E-3,1.08827E-1,
1.55278E-3,8.4827E-2,
1.55378E-3,1.08827E-1,
1.55478E-3,8.4827E-2,
1.55578E-3,1.08827E-1,
1.55678E-3,8.4827E-2,
1.55778E-3,1.08827E-1,
1.55878E-3,8.4827E-2,
1.55978E-3,1.16827E-1,
1.56078E-3,8.4827E-2,
1.56178E-3,1.08827E-1,
1.56278E-3,8.4827E-2,
1.56378E-3,1.08827E-1,
1.56478E-3,8.4827E-2,
1.56578E-3,1.08827E-1,
1.56678E-3,8.4827E-2,
1.56778E-3,1.08827E-1,
1.56878E-3,8.4827E-2,
1.56978E-3,1.08827E-1,
1.57079E-3,8.4827E-2,
1.57179E-3,1.08827E-1,
1.57279E-3,7.6827E-2,
1.57379E-3,1.08827E-1,
1.57479E-3,8.4827E-2,
1.57579E-3,1.00827E-1,
1.57679E-3,8.4827E-2,
1.57779E-3,1.08827E-1,
1.57879E-3,8.4827E-2,
1.57979E-3,1.00827E-1,
1.58079E-3,8.4827E-2,
1.58179E-3,1.08827E-1,
1.58279E-3,8.4827E-2,
1.58379E-3,1.08827E-1,
1.58479E-3,8.4827E-2,
1.58579E-3,1.08827E-1,
1.58679E-3,8.4827E-2,
1.58779E-3,1.08827E-1,
1.58879E-3,7.6827E-2,
1.58979E-3,1.00827E-1,
1.5908E-3,7.6827E-2,
1.5918E-3,1.00827E-1,
1.5928E-3,7.6827E-2,
1.5938E-3,1.00827E-1,
1.5948E-3,8.4827E-2,
1.5958E-3,1.08827E-1,
1.5968E-3,8.4827E-2,
1.5978E-3,1.08827E-1,
1.5988E-3,8.4827E-2,
1.5998E-3,1.08827E-1,
1.6008E-3,8.4827E-2,
1.6018E-3,1.08827E-1,
1.6028E-3,8.4827E-2,
1.6038E-3,1.08827E-1,
1.6048E-3,7.6827E-2,
1.6058E-3,1.08827E-1,
1.6068E-3,8.4827E-2,
1.6078E-3,1.08827E-1,
1.6088E-3,7.6827E-2,
1.6098E-3,1.08827E-1,
1.61081E-3,7.6827E-2,
1.61181E-3,1.00827E-1,
1.61281E-3,7.6827E-2,
1.61381E-3,1.00827E-1,
1.61481E-3,8.4827E-2,
1.61581E-3,1.00827E-1,
1.61681E-3,8.4827E-2,
1.61781E-3,1.00827E-1,
1.61881E-3,8.4827E-2,
1.61981E-3,1.00827E-1,
1.62081E-3,7.6827E-2,
1.62181E-3,1.08827E-1,
1.62281E-3,8.4827E-2,
1.62381E-3,1.08827E-1,
1.62481E-3,8.4827E-2,
1.62581E-3,1.08827E-1,
1.62681E-3,8.4827E-2,
1.62781E-3,1.00827E-1,
1.62881E-3,7.6827E-2,
1.62981E-3,1.00827E-1,
1.63082E-3,7.6827E-2,
