Time,CH A,
9.70485E-5,-6.793E-2,
9.75488E-5,1.207E-2,
9.8049E-5,-4.793E-2,
9.85493E-5,1.207E-2,
9.90495E-5,-4.793E-2,
9.95498E-5,3.207E-2,
1.0005E-4,-4.793E-2,
1.0055E-4,1.207E-2,
1.01051E-4,-4.793E-2,
1.01551E-4,3.207E-2,
1.02051E-4,-4.793E-2,
1.02551E-4,1.207E-2,
1.03052E-4,-4.793E-2,
1.03552E-4,1.207E-2,
1.04052E-4,-4.793E-2,
1.04552E-4,1.207E-2,
1.05053E-4,-4.793E-2,
1.05553E-4,1.207E-2,
1.06053E-4,-6.793E-2,
1.06553E-4,1.207E-2,
1.07054E-4,-4.793E-2,
1.07554E-4,1.207E-2,
1.08054E-4,-6.793E-2,
1.08554E-4,1.207E-2,
1.09055E-4,-4.793E-2,
1.09555E-4,1.207E-2,
1.10055E-4,-6.793E-2,
1.10555E-4,3.207E-2,
1.11056E-4,-4.793E-2,
1.11556E-4,3.207E-2,
1.12056E-4,-6.793E-2,
1.12556E-4,1.207E-2,
1.13057E-4,-4.793E-2,
1.13557E-4,1.207E-2,
1.14057E-4,-4.793E-2,
1.14557E-4,1.207E-2,
1.15058E-4,-6.793E-2,
1.15558E-4,3.207E-2,
1.16058E-4,-6.793E-2,
1.16558E-4,1.207E-2,
1.17059E-4,-4.793E-2,
1.17559E-4,1.207E-2,
1.18059E-4,-6.793E-2,
1.18559E-4,1.207E-2,
1.1906E-4,-4.793E-2,
1.1956E-4,1.207E-2,
1.2006E-4,-4.793E-2,
1.2056E-4,1.207E-2,
1.21061E-4,-4.793E-2,
1.21561E-4,3.207E-2,
1.22061E-4,-4.793E-2,
1.22561E-4,3.207E-2,
1.23062E-4,-4.793E-2,
1.23562E-4,1.207E-2,
1.24062E-4,-4.793E-2,
1.24562E-4,1.207E-2,
1.25063E-4,-4.793E-2,
1.25563E-4,3.207E-2,
1.26063E-4,-4.793E-2,
1.26563E-4,3.207E-2,
1.27064E-4,-4.793E-2,
1.27564E-4,3.207E-2,
1.28064E-4,-4.793E-2,
1.28564E-4,1.207E-2,
1.29065E-4,-4.793E-2,
1.29565E-4,1.207E-2,
1.30065E-4,-4.793E-2,
1.30565E-4,3.207E-2,
1.31066E-4,-4.793E-2,
1.31566E-4,3.207E-2,
1.32066E-4,-4.793E-2,
1.32566E-4,1.207E-2,
1.33067E-4,-4.793E-2,
1.33567E-4,1.207E-2,
1.34067E-4,-4.793E-2,
1.34567E-4,1.207E-2,
1.35068E-4,-4.793E-2,
1.35568E-4,3.207E-2,
1.36068E-4,-4.793E-2,
1.36568E-4,3.207E-2,
1.37069E-4,-4.793E-2,
1.37569E-4,1.207E-2,
1.38069E-4,-4.793E-2,
1.38569E-4,1.207E-2,
1.3907E-4,-4.793E-2,
1.3957E-4,3.207E-2,
1.4007E-4,-6.793E-2,
1.4057E-4,1.207E-2,
1.41071E-4,-4.793E-2,
1.41571E-4,3.207E-2,
1.42071E-4,-4.793E-2,
1.42571E-4,3.207E-2,
1.43072E-4,-6.793E-2,
1.43572E-4,3.207E-2,
1.44072E-4,-4.793E-2,
1.44572E-4,3.207E-2,
1.45073E-4,-4.793E-2,
1.45573E-4,3.207E-2,
1.46073E-4,-4.793E-2,
1.46573E-4,1.207E-2,
1.47074E-4,-4.793E-2,
1.47574E-4,3.207E-2,
1.48074E-4,-4.793E-2,
1.48574E-4,1.207E-2,
1.49075E-4,-4.793E-2,
1.49575E-4,3.207E-2,
1.50075E-4,-4.793E-2,
1.50575E-4,3.207E-2,
1.51076E-4,-4.793E-2,
1.51576E-4,1.207E-2,
1.52076E-4,-4.793E-2,
1.52576E-4,3.207E-2,
1.53077E-4,-4.793E-2,
1.53577E-4,3.207E-2,
1.54077E-4,-4.793E-2,
1.54577E-4,3.207E-2,
1.55078E-4,-4.793E-2,
1.55578E-4,3.207E-2,
1.56078E-4,-4.793E-2,
1.56578E-4,1.207E-2,
1.57079E-4,-4.793E-2,
1.57579E-4,3.207E-2,
1.58079E-4,-4.793E-2,
1.58579E-4,1.207E-2,
1.5908E-4,-4.793E-2,
1.5958E-4,3.207E-2,
1.6008E-4,-4.793E-2,
1.6058E-4,3.207E-2,
1.61081E-4,-4.793E-2,
1.61581E-4,3.207E-2,
1.62081E-4,-4.793E-2,
1.62581E-4,1.207E-2,
1.63082E-4,-4.793E-2,
1.63582E-4,3.207E-2,
1.64082E-4,-4.793E-2,
1.64582E-4,1.207E-2,
1.65083E-4,-4.793E-2,
1.65583E-4,3.207E-2,
1.66083E-4,-4.793E-2,
1.66583E-4,3.207E-2,
1.67084E-4,-6.793E-2,
1.67584E-4,1.207E-2,
1.68084E-4,-4.793E-2,
1.68584E-4,3.207E-2,
1.69085E-4,-4.793E-2,
1.69585E-4,3.207E-2,
1.70085E-4,-4.793E-2,
1.70585E-4,1.207E-2,
