Time,CH A,
3.65183E-5,1.2827E-1,
3.66183E-5,-1.1173E-1,
3.67184E-5,1.2827E-1,
3.68184E-5,-1.1173E-1,
3.69185E-5,1.2827E-1,
3.70185E-5,-1.1173E-1,
3.71186E-5,1.2827E-1,
3.72186E-5,-1.1173E-1,
3.73187E-5,1.2827E-1,
3.74187E-5,-1.1173E-1,
3.75188E-5,1.2827E-1,
3.76188E-5,-1.1173E-1,
3.77189E-5,4.827E-2,
3.78189E-5,-1.1173E-1,
3.7919E-5,1.2827E-1,
3.8019E-5,-1.1173E-1,
3.81191E-5,4.827E-2,
3.82191E-5,-1.1173E-1,
3.83192E-5,1.2827E-1,
3.84192E-5,-1.1173E-1,
3.85193E-5,1.2827E-1,
3.86193E-5,-1.1173E-1,
3.87194E-5,1.2827E-1,
3.88194E-5,-1.1173E-1,
3.89195E-5,4.827E-2,
3.90195E-5,-1.1173E-1,
3.91196E-5,4.827E-2,
3.92196E-5,-1.1173E-1,
3.93197E-5,1.2827E-1,
3.94197E-5,-1.1173E-1,
3.95198E-5,1.2827E-1,
3.96198E-5,-1.1173E-1,
3.97199E-5,1.2827E-1,
3.98199E-5,-1.1173E-1,
3.992E-5,1.2827E-1,
4.002E-5,-1.1173E-1,
4.01201E-5,1.2827E-1,
4.02201E-5,-1.1173E-1,
4.03202E-5,1.2827E-1,
4.04202E-5,-1.1173E-1,
4.05203E-5,1.2827E-1,
4.06203E-5,-1.1173E-1,
4.07204E-5,1.2827E-1,
4.08204E-5,-1.1173E-1,
4.09205E-5,4.827E-2,
4.10205E-5,-1.1173E-1,
4.11206E-5,1.2827E-1,
4.12206E-5,-1.1173E-1,
4.13207E-5,1.2827E-1,
4.14207E-5,-1.1173E-1,
4.15208E-5,1.2827E-1,
4.16208E-5,-1.1173E-1,
4.17209E-5,1.2827E-1,
4.18209E-5,-1.1173E-1,
4.1921E-5,1.2827E-1,
4.2021E-5,-1.1173E-1,
4.21211E-5,1.2827E-1,
4.22211E-5,-1.1173E-1,
4.23212E-5,1.2827E-1,
4.24212E-5,-1.1173E-1,
4.25213E-5,1.2827E-1,
4.26213E-5,-1.9173E-1,
4.27214E-5,1.2827E-1,
4.28214E-5,-1.1173E-1,
4.29215E-5,1.2827E-1,
4.30215E-5,-1.1173E-1,
4.31216E-5,1.2827E-1,
4.32216E-5,-1.1173E-1,
4.33217E-5,1.2827E-1,
4.34217E-5,-1.1173E-1,
4.35218E-5,1.2827E-1,
4.36218E-5,-1.1173E-1,
4.37219E-5,1.2827E-1,
4.38219E-5,-1.1173E-1,
4.3922E-5,4.827E-2,
4.4022E-5,-1.1173E-1,
4.41221E-5,1.2827E-1,
4.42221E-5,-1.1173E-1,
4.43222E-5,1.2827E-1,
4.44222E-5,-1.1173E-1,
4.45223E-5,1.2827E-1,
4.46223E-5,-1.1173E-1,
4.47224E-5,1.2827E-1,
4.48224E-5,-1.1173E-1,
4.49225E-5,1.2827E-1,
4.50225E-5,-1.1173E-1,
4.51226E-5,1.2827E-1,
4.52226E-5,-1.1173E-1,
4.53227E-5,1.2827E-1,
4.54227E-5,-1.1173E-1,
4.55228E-5,1.2827E-1,
4.56228E-5,-1.1173E-1,
4.57229E-5,1.2827E-1,
4.58229E-5,-1.1173E-1,
4.5923E-5,1.2827E-1,
4.6023E-5,-1.1173E-1,
4.61231E-5,1.2827E-1,
4.62231E-5,-1.1173E-1,
4.63232E-5,1.2827E-1,
4.64232E-5,-1.1173E-1,
4.65233E-5,1.2827E-1,
4.66233E-5,-1.1173E-1,
4.67234E-5,1.2827E-1,
4.68234E-5,-1.1173E-1,
4.69235E-5,1.2827E-1,
4.70235E-5,-1.1173E-1,
